file,start_month,lead_time,time,number,T2MAX,T2MIN
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,28,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,29,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,30,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,31,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,32,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,33,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,34,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,35,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,36,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,37,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,38,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,39,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,40,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,41,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,42,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,43,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,44,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,45,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,46,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,47,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,48,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,49,,
ecmwf_year-2010_month-01_sfc.nc,1,5,2010-07-01,50,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,0,271.61166,261.8343
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,1,270.57864,261.14893
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,2,272.56244,263.35098
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,3,268.54553,259.799
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,4,268.63516,259.4713
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,5,268.85974,260.27393
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,6,273.92456,264.9138
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,7,268.22534,259.08286
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,8,272.87546,262.3171
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,9,271.05844,262.2786
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,10,267.45895,257.87674
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,11,272.5916,262.87344
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,12,267.2092,258.18018
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,13,269.89496,260.1559
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,14,271.17807,262.0373
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,15,273.81976,264.53366
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,16,270.68082,262.28555
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,17,266.2046,257.2665
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,18,268.43906,259.44046
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,19,273.5803,264.17383
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,20,270.5541,261.82056
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,21,267.7696,258.73822
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,22,269.09253,260.2152
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,23,272.99347,264.38885
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,24,266.859,257.3914
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,25,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,26,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,27,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,28,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,29,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,30,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,31,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,32,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,33,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,34,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,35,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,36,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,37,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,38,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,39,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,40,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,41,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,42,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,43,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,44,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,45,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,46,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,47,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,48,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,49,,
ecmwf_year-2011_month-01_sfc.nc,1,0,2011-02-01,50,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,0,276.84235,266.85663
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,1,272.2631,261.7654
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,2,271.36832,261.8827
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,3,273.03696,263.88773
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,4,276.23236,266.22122
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,5,274.23358,263.76694
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,6,276.48822,267.0969
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,7,273.97684,264.41336
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,8,277.9704,267.4326
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,9,276.06778,265.97562
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,10,269.94016,259.1875
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,11,275.48056,264.87103
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,12,274.13425,263.96753
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,13,275.85284,264.37497
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,14,276.49167,266.07568
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,15,277.1339,266.66562
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,16,271.71918,261.1724
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,17,272.09067,262.2985
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,18,279.0441,269.4546
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,19,275.28162,265.92606
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,20,275.36566,264.82043
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,21,273.8797,263.83267
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,22,273.18018,263.714
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,23,272.11954,262.60272
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,24,276.59103,266.51556
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,25,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,26,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,27,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,28,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,29,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,30,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,31,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,32,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,33,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,34,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,35,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,36,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,37,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,38,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,39,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,40,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,41,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,42,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,43,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,44,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,45,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,46,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,47,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,48,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,49,,
ecmwf_year-2011_month-01_sfc.nc,1,1,2011-03-01,50,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,0,278.6281,268.3828
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,1,282.11896,270.76498
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,2,279.88876,270.1844
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,3,279.6374,269.2075
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,4,281.27863,269.86053
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,5,276.7462,265.51663
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,6,281.0545,270.33435
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,7,280.60977,270.06686
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,8,280.8463,270.27853
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,9,275.0555,264.30737
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,10,278.8328,268.27753
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,11,281.5629,270.58112
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,12,278.70746,268.2889
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,13,281.12076,270.2838
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,14,278.28403,267.70047
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,15,281.29718,269.79425
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,16,280.80154,269.59323
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,17,274.491,264.16083
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,18,280.73315,271.39838
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,19,281.25467,269.94812
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,20,279.43488,268.56152
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,21,284.39053,272.8815
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,22,278.4095,267.44943
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,23,279.12515,268.42725
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,24,284.1699,272.93768
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,25,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,26,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,27,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,28,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,29,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,30,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,31,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,32,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,33,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,34,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,35,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,36,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,37,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,38,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,39,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,40,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,41,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,42,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,43,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,44,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,45,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,46,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,47,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,48,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,49,,
ecmwf_year-2011_month-01_sfc.nc,1,2,2011-04-01,50,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,0,287.7671,275.85202
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,1,287.86002,276.85727
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,2,285.23096,274.49478
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,3,285.5797,274.78073
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,4,287.43063,275.2524
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,5,286.97394,275.3487
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,6,290.05328,277.9658
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,7,287.29224,276.12683
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,8,288.1924,276.39526
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,9,285.6805,275.3772
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,10,286.84772,275.3143
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,11,289.87122,278.23495
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,12,286.01404,275.20905
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,13,287.18698,275.79196
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,14,286.98312,276.03998
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,15,283.15427,272.73984
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,16,291.1193,279.6382
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,17,285.26675,274.32407
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,18,289.45837,278.04517
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,19,289.69003,278.5105
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,20,282.10367,271.74774
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,21,289.94977,277.73843
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,22,286.3801,275.55215
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,23,289.12814,277.7323
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,24,285.3112,274.64752
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,25,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,26,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,27,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,28,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,29,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,30,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,31,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,32,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,33,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,34,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,35,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,36,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,37,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,38,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,39,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,40,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,41,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,42,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,43,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,44,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,45,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,46,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,47,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,48,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,49,,
ecmwf_year-2011_month-01_sfc.nc,1,3,2011-05-01,50,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,0,295.1096,283.27814
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,1,295.8769,284.37247
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,2,292.98715,282.02097
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,3,295.53223,284.57315
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,4,294.90143,283.82468
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,5,292.03677,280.91104
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,6,292.38995,281.82602
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,7,290.6589,280.1249
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,8,295.44327,284.19016
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,9,290.9258,281.084
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,10,291.76462,280.69226
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,11,293.03125,282.13147
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,12,292.58322,282.22867
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,13,292.01978,281.47223
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,14,293.1324,282.43372
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,15,295.20517,283.62064
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,16,295.44672,283.8242
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,17,292.66214,281.96436
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,18,292.28702,281.67047
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,19,294.55508,283.74194
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,20,291.12988,280.89365
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,21,295.57828,283.6596
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,22,292.87466,281.7261
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,23,292.49127,281.54626
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,24,294.15237,281.83017
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,25,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,26,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,27,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,28,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,29,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,30,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,31,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,32,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,33,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,34,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,35,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,36,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,37,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,38,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,39,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,40,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,41,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,42,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,43,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,44,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,45,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,46,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,47,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,48,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,49,,
ecmwf_year-2011_month-01_sfc.nc,1,4,2011-06-01,50,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,0,299.54352,288.7328
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,1,303.24466,291.3266
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,2,300.0043,289.42313
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,3,297.6256,286.9566
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,4,301.30328,290.2092
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,5,297.42496,287.43198
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,6,296.72726,286.6707
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,7,301.38287,290.18076
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,8,298.2738,287.8438
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,9,296.7114,286.666
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,10,297.75003,287.2712
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,11,300.84027,290.16092
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,12,296.32993,286.96454
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,13,301.27274,290.53598
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,14,300.31622,289.97998
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,15,300.429,290.07718
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,16,296.95813,287.30176
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,17,297.71503,286.9802
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,18,299.95697,289.3956
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,19,298.67792,288.32315
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,20,298.9224,288.38904
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,21,298.13644,287.3967
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,22,300.84668,289.61472
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,23,296.73447,286.49823
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,24,298.78018,288.27026
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,25,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,26,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,27,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,28,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,29,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,30,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,31,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,32,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,33,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,34,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,35,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,36,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,37,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,38,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,39,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,40,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,41,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,42,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,43,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,44,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,45,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,46,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,47,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,48,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,49,,
ecmwf_year-2011_month-01_sfc.nc,1,5,2011-07-01,50,,
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,0,277.58853,268.14764
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,1,273.36237,264.10562
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,2,278.0312,267.80673
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,3,278.1498,268.58218
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,4,278.4375,269.1525
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,5,277.9928,268.12918
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,6,277.82693,268.4409
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,7,277.53085,268.50427
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,8,276.03152,266.69385
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,9,276.3262,266.65848
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,10,278.70532,268.97867
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,11,277.85208,267.50473
ecmwf_year-2012_month-01_sfc.nc,1,0,2012-02-01,12,273.8578,264.05173
