start_month,lead_time,ensemble,variable,correlation,p33,p50,p66,category
3,3,27,T2MAX,0.26317422984996414,-0.18143040402455352,0.1459209095104143,0.28182965487621464,acceptable
3,3,27,T2MIN,0.3837062484954855,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,28,T2MAX,0.13791886301708592,-0.18143040402455352,0.1459209095104143,0.28182965487621464,acceptable
3,3,28,T2MIN,0.13346509842580123,-0.36593863652768177,0.043218938062898865,0.20404519996092355,acceptable
3,3,29,T2MAX,0.760310367988435,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,29,T2MIN,0.7184767190717606,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,30,T2MAX,-0.5127185725242089,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,30,T2MIN,-0.4102392801864813,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,3,31,T2MAX,0.6928974161549436,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,31,T2MIN,0.447593742737877,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,32,T2MAX,0.8337784776083905,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,32,T2MIN,0.867362533368058,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,33,T2MAX,-0.5501129221553915,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,33,T2MIN,-0.4944553651474212,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,3,34,T2MAX,-0.2529678467768945,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,34,T2MIN,-0.5043343707692324,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,3,35,T2MAX,0.20385647535694115,-0.18143040402455352,0.1459209095104143,0.28182965487621464,acceptable
3,3,35,T2MIN,0.043218938062898865,-0.36593863652768177,0.043218938062898865,0.20404519996092355,acceptable
3,3,36,T2MAX,0.04366358717479625,-0.18143040402455352,0.1459209095104143,0.28182965487621464,acceptable
3,3,36,T2MIN,-0.3655845648479633,-0.36593863652768177,0.043218938062898865,0.20404519996092355,acceptable
3,3,37,T2MAX,0.8272816564027906,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,37,T2MIN,0.8521377746482083,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,38,T2MAX,-0.7572585309630441,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,38,T2MIN,-0.6575985281412148,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,3,39,T2MAX,-0.3090120691798011,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,39,T2MIN,-0.23896963521596484,-0.36593863652768177,0.043218938062898865,0.20404519996092355,acceptable
3,3,40,T2MAX,-0.5164002863710485,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,40,T2MIN,-0.5386295833746032,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,3,41,T2MAX,0.25702067709365606,-0.18143040402455352,0.1459209095104143,0.28182965487621464,acceptable
3,3,41,T2MIN,-0.179970011719761,-0.36593863652768177,0.043218938062898865,0.20404519996092355,acceptable
3,3,42,T2MAX,-0.6484321406055947,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,42,T2MIN,-0.6640348729902407,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,3,43,T2MAX,0.3489867832195364,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,43,T2MIN,0.4364754768656347,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,44,T2MAX,0.25521125746024365,-0.18143040402455352,0.1459209095104143,0.28182965487621464,acceptable
3,3,44,T2MIN,0.13229351636382491,-0.36593863652768177,0.043218938062898865,0.20404519996092355,acceptable
3,3,45,T2MAX,0.2990986911665091,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,45,T2MIN,0.4952298415580632,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,46,T2MAX,0.9568005093652305,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,46,T2MIN,0.9979915208546482,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,47,T2MAX,-0.8316192196563512,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,47,T2MIN,-0.8056495153411356,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,3,48,T2MAX,0.43134079421729227,-0.18143040402455352,0.1459209095104143,0.28182965487621464,good
3,3,48,T2MIN,-0.3385479787270102,-0.36593863652768177,0.043218938062898865,0.20404519996092355,acceptable
3,3,49,T2MAX,0.2520774810378143,-0.18143040402455352,0.1459209095104143,0.28182965487621464,acceptable
3,3,49,T2MIN,0.3616282747186614,-0.36593863652768177,0.043218938062898865,0.20404519996092355,good
3,3,50,T2MAX,-0.7100649869358646,-0.18143040402455352,0.1459209095104143,0.28182965487621464,problematic
3,3,50,T2MIN,-0.419206157834154,-0.36593863652768177,0.043218938062898865,0.20404519996092355,problematic
3,4,0,T2MAX,0.7857753310023692,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,0,T2MIN,0.7020646725029147,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,1,T2MAX,-0.6384491802634107,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,1,T2MIN,-0.23873947304031717,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,2,T2MAX,-0.6168328436157385,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,2,T2MIN,-0.8120828531219191,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,3,T2MAX,-0.1853342530124971,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,3,T2MIN,0.08767811922177994,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,4,T2MAX,-0.47129212833802525,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,4,T2MIN,-0.5488610979903848,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,5,T2MAX,0.7248705182539583,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,5,T2MIN,0.9922691684541853,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,6,T2MAX,-0.8916271723166115,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,6,T2MIN,-0.8525441448110422,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,7,T2MAX,-0.3776028816732189,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,7,T2MIN,-0.024707643965357944,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,8,T2MAX,0.32589161178144854,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,8,T2MIN,-0.310508702951948,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,9,T2MAX,0.4707981166725596,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,9,T2MIN,0.30331839905771085,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,10,T2MAX,0.1958743958138191,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,10,T2MIN,0.040529797894255676,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,11,T2MAX,0.48347023647031284,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,11,T2MIN,0.011110690333958687,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,12,T2MAX,-0.90689241271295,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,12,T2MIN,-0.7666604730142667,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,13,T2MAX,0.5176820257010569,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,13,T2MIN,0.5562533321552849,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,14,T2MAX,-0.22084919187094074,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,14,T2MIN,-0.3373724459882317,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,15,T2MAX,0.6652223409019478,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,15,T2MIN,0.08639874261292495,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,16,T2MAX,-0.613807531141809,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,16,T2MIN,-0.4503110284561205,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,17,T2MAX,0.7045846261309463,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,17,T2MIN,0.4964379865824005,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,18,T2MAX,-0.06399350928405577,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,18,T2MIN,-0.5663788982317087,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,19,T2MAX,-0.8381723192582444,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,19,T2MIN,-0.7246814106385069,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,20,T2MAX,0.21027443665122605,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,20,T2MIN,-0.3250189346327033,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,21,T2MAX,0.8519458113801106,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,21,T2MIN,0.8457089663847467,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,22,T2MAX,-0.575845467131169,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,22,T2MIN,-0.36875077975950454,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,23,T2MAX,-0.6356990956393694,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,23,T2MIN,-0.39702311921177924,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,24,T2MAX,0.6651388926956626,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,24,T2MIN,0.3227579818147379,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,25,T2MAX,0.5451780868359634,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,25,T2MIN,0.026473217213681826,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,26,T2MAX,-0.49115658169465354,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,26,T2MIN,-0.29028120578089894,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,27,T2MAX,-0.14703838250290802,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,27,T2MIN,0.055328642828373666,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,28,T2MAX,-0.26150709220888346,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,28,T2MIN,0.22170256516981945,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,29,T2MAX,0.1793768453047542,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,29,T2MIN,-0.20576994897917228,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,30,T2MAX,-0.08801512690649403,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,30,T2MIN,-0.1087973105655699,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,31,T2MAX,0.5561200800495957,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,31,T2MIN,0.8688414116067877,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,32,T2MAX,-0.1649188078533516,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,32,T2MIN,-0.8596014008842832,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,33,T2MAX,0.5037952723216644,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,33,T2MIN,0.9239907655018398,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,34,T2MAX,-0.3884849871896419,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,34,T2MIN,-0.567262814495235,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,35,T2MAX,-0.7617555957770031,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,35,T2MIN,-0.5668581881223054,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,36,T2MAX,0.09918796737903786,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,36,T2MIN,0.02976398906481248,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,37,T2MAX,0.426669725060994,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,37,T2MIN,-0.23698525572700815,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,38,T2MAX,-0.13797654372686166,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,38,T2MIN,0.4959799639871835,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,39,T2MAX,0.2930939213994256,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,39,T2MIN,-0.08024139107716444,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,40,T2MAX,0.07735112066483028,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,40,T2MIN,0.522664774714489,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,41,T2MAX,0.14311411249677555,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,41,T2MIN,0.25773409534940267,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,42,T2MAX,-0.4857459578971517,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,42,T2MIN,-0.004305613214777495,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,acceptable
3,4,43,T2MAX,-0.8029713748958935,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,43,T2MIN,-0.7514476771224438,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,44,T2MAX,0.0209273668995698,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,44,T2MIN,0.28731686235569587,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,45,T2MAX,-0.021331690867879418,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,45,T2MIN,-0.6490248846748916,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,46,T2MAX,-0.38174238754119955,-0.2411781420399121,0.0209273668995698,0.2930939213994256,problematic
3,4,46,T2MIN,-0.48936753291228746,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,problematic
3,4,47,T2MAX,0.3710822542808887,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,47,T2MIN,0.830093805637995,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,48,T2MAX,0.8905594061092075,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,48,T2MIN,0.9593135000576104,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,49,T2MAX,0.9643475561524789,-0.2411781420399121,0.0209273668995698,0.2930939213994256,good
3,4,49,T2MIN,0.8927155187564028,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,4,50,T2MAX,0.13693194324068683,-0.2411781420399121,0.0209273668995698,0.2930939213994256,acceptable
3,4,50,T2MIN,0.5195246738090799,-0.3177638187923256,-0.004305613214777495,0.22170256516981945,good
3,5,0,T2MAX,-0.1526864846013718,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,0,T2MIN,-0.5788654971537849,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,1,T2MAX,0.43495904575128636,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,1,T2MIN,0.17079097364322568,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,2,T2MAX,-0.5134247947749283,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,2,T2MIN,-0.4436486846474227,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,3,T2MAX,0.18552273601653996,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,3,T2MIN,0.1715055511142101,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,4,T2MAX,0.18026165333902938,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,4,T2MIN,-0.09285177842033907,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,5,T2MAX,-0.13439761559806565,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,5,T2MIN,-0.481564776852968,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,6,T2MAX,0.9432389245830446,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,6,T2MIN,0.9638398516437618,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,7,T2MAX,0.44200373340207616,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,7,T2MIN,0.3193693346253242,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,8,T2MAX,0.11278382765028208,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,8,T2MIN,0.02993131184736683,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,9,T2MAX,0.08412910630663596,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,9,T2MIN,-0.2070223980708949,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,10,T2MAX,-0.030548740711942433,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,10,T2MIN,-0.06766031441576549,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,11,T2MAX,0.24755284352531062,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,11,T2MIN,0.13825215610351696,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,12,T2MAX,-0.7306344378958501,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,12,T2MIN,-0.7516082602352576,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,13,T2MAX,0.7336929159445644,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,13,T2MIN,0.6507101444979606,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,14,T2MAX,-0.0022567612126447815,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,14,T2MIN,-0.33714758322024196,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,15,T2MAX,0.7920770351167693,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,15,T2MIN,0.38403694683538214,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,16,T2MAX,-0.5451605396384218,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,16,T2MIN,-0.12356544106277666,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,17,T2MAX,0.2518948767692629,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,17,T2MIN,0.018421808041050414,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,18,T2MAX,-0.018736306725724506,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,18,T2MIN,0.06899818269427307,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,19,T2MAX,0.20724427508932283,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,19,T2MIN,0.02570917173701683,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,20,T2MAX,-0.7071619861069696,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,20,T2MIN,-0.49881687716960765,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,21,T2MAX,0.46910140693637004,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,21,T2MIN,0.36031827156580665,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,22,T2MAX,0.024544079043332584,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,22,T2MIN,-0.011590855253252322,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,23,T2MAX,0.4136284025633527,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,23,T2MIN,-0.13342154527604752,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,24,T2MAX,0.6352564475185545,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,24,T2MIN,0.9518401482690741,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,25,T2MAX,-0.8494516739978543,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,25,T2MIN,-0.5936082047012656,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,26,T2MAX,0.405933065952821,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,26,T2MIN,0.4788110460496099,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,27,T2MAX,-0.7463351822116003,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,27,T2MIN,-0.4326944372324161,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,28,T2MAX,0.7554439048077879,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,28,T2MIN,0.6949375599490476,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,29,T2MAX,-0.6056554959781276,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,29,T2MIN,-0.7291494352152622,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,30,T2MAX,-0.23331179123166781,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,30,T2MIN,-0.21750227779621933,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,31,T2MAX,0.006853417168082602,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,31,T2MIN,-0.05932648969524484,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,32,T2MAX,0.25504410041040154,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,32,T2MIN,0.16743393497147016,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,33,T2MAX,0.30954555165032166,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,33,T2MIN,0.40276759173262106,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,34,T2MAX,-0.18486459003502403,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,34,T2MIN,-0.20507429061662857,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,35,T2MAX,0.18550922126107924,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,35,T2MIN,-0.454401880511087,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,36,T2MAX,0.8666823161880293,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,36,T2MIN,0.8876157352778238,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,37,T2MAX,-0.9303064489727173,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,37,T2MIN,-0.6150921998628133,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,38,T2MAX,0.4176399321018141,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,38,T2MIN,0.0015281428886310567,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,39,T2MAX,-0.07405639089452427,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,39,T2MIN,0.1172549015485895,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,40,T2MAX,0.7730311189528026,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,40,T2MIN,0.4222908300248203,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,41,T2MAX,0.7100980780620965,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,41,T2MIN,0.9022728339188903,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,42,T2MAX,0.8850321810107522,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,42,T2MIN,0.7367824434214069,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,43,T2MAX,-0.8109253743494748,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,43,T2MIN,-0.46847847080822075,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,44,T2MAX,0.38517161253949245,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,44,T2MIN,0.07951894074331682,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,45,T2MAX,-0.33677300068812704,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,45,T2MIN,-0.5123021088749317,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,46,T2MAX,-0.1921389705381547,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,46,T2MIN,-0.4479880614494632,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,47,T2MAX,0.5032862753220096,-0.10422700324629497,0.18026165333902938,0.30954555165032166,good
3,5,47,T2MIN,0.33500087897029,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,good
3,5,48,T2MAX,-0.18926965037187046,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,48,T2MIN,-0.1482638631230375,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
3,5,49,T2MAX,-0.6079139498447023,-0.10422700324629497,0.18026165333902938,0.30954555165032166,problematic
3,5,49,T2MIN,-0.7329746959226096,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,problematic
3,5,50,T2MAX,0.2796903457209126,-0.10422700324629497,0.18026165333902938,0.30954555165032166,acceptable
3,5,50,T2MIN,0.06479010805783604,-0.20604834434376174,0.0015281428886310567,0.13825215610351696,acceptable
4,0,0,T2MAX,-0.2542389122770709,-0.4808024486836784,-0.34171171530276473,-0.2542389122770709,good
4,0,0,T2MIN,-0.13149155362729614,-0.4027789477721294,-0.18379863928774168,-0.10704598891634638,acceptable
4,0,1,T2MAX,0.15931049867771585,-0.4808024486836784,-0.34171171530276473,-0.2542389122770709,good
4,0,1,T2MIN,0.3025471629294834,-0.4027789477721294,-0.18379863928774168,-0.10704598891634638,good
4,0,2,T2MAX,-0.6548803238273131,-0.4808024486836784,-0.34171171530276473,-0.2542389122770709,problematic
4,0,2,T2MIN,-0.697025825044357,-0.4027789477721294,-0.18379863928774168,-0.10704598891634638,problematic
4,0,3,T2MAX,-0.11216287368225963,-0.4808024486836784,-0.34171171530276473,-0.2542389122770709,good
4,0,3,T2MIN,-0.35790908747356975,-0.4027789477721294,-0.18379863928774168,-0.10704598891634638,acceptable
4,0,4,T2MAX,-0.4117722937904973,-0.4808024486836784,-0.34171171530276473,-0.2542389122770709,acceptable
